,entity,gender
15997,Madeleine de Scudéry,f
15998,Phêrô Lê Tùy,m
15999,Roger Ducos,m
16000,David Teniers III,m
16001,Pygmalion z Týru,m
16002,Philippe Pinel,m
16003,Jaroslav Fiala,m
16004,František Jan Mošner,m
16005,Cecilie Švédská,f
16006,Alexandr Matvějev,m
16007,Jofré Llançol i Escrivà,m
16008,Čchien Ku,m
16009,Alexandre Deschapelles,m
16010,Marie Portugalská,f
16011,Baldassare Longhena,m
16012,Václav Karmazín,m
16013,Carl Rottmann,m
16014,"Henri Coiffier de Ruzé, markýz de Cinq-Mars",m
16015,Korunní princezna Sunbin Bong,m
16016,William Wordsworth,m
16017,Jules Janin,m
16018,Jean Poton de Xaintrailles,m
16019,Johannes Widmann,m
16020,Josef Leeb,m
16021,Nikolaos z Damašku,m
16022,Antonio Squarcialupi,m
16023,Baude Cordier,m
16024,Jiří Strejc,m
16025,Richard Henkes,m
16026,Jan Adam Svoboda,m
16027,Beatrice Regina della Scala,f
16028,Cchaj Lun,m
16029,Vasilij Danilovič Pojarkov,m
16030,Giorgio Baffo,m
16031,Edmund Halley,m
16032,Sín-šarra-iškún,m
16033,František Josef Pachta z Rájova,m
16034,Eleonora Teles de Menezes,f
16035,Samuel Roberts,m
16036,Johann Amberg,m
16037,Friedrich Schelling,m
16038,Josef Matěj Navrátil,m
16039,Josef Dobrovský,m
16040,Friedrich Weller,m
16041,František II. Rákóczi,m
16042,Antonie mladší,f
16043,Jan I. Ratibořský,m
16044,Francesco Ingoli,m
16045,Emine Sultan,f
16046,Ludvík I. Bourbonský,m
16047,Ondřej z Brodu,m
16048,Jindřich Smiřický ze Smiřic,m
16049,Margaret Mitchellová,f
16050,Predslav,m
16051,Bonifác V.,m
16052,Elizabeth Gould,f
16053,Franz Preissig,m
16054,Hugolin z Gualdo Cattaneo,m
16055,Joseph Alois von Helm,m
16056,Marie Anna Bavorská,f
16057,Gelasius I.,m
16058,Maarten Tromp,m
16059,Apollodóros,m
16060,Louis Marchand,m
16061,Irenej z Lyonu,m
16062,Juan Luis Vives,m
16063,Jan Winkler,m
16064,Juan Baptista Pastene,m
16065,"Elizabeth Comptonová, hraběnka z Northamptonu",f
16066,Galerius,m
16067,Heřman Lucemburský,m
16068,Jan Zikmund Zápolský,m
16069,Albrecht I. Medvěd,m
16070,"Henrietta Godolphin, 2. vévodkyně z Marlborough",f
16071,Quintus Ennius,m
16072,Anna Luisa Föhsová,f
16073,Alexandr Gorčakov,m
16074,Boleslav IV. Kadeřavý,m
16075,Alexej Ivanovič Musin-Puškin,m
16076,Hippodamos z Milétu,m
16077,Ignác Rohrbach,f
16078,Charles Perrault,m
16079,Wang Č’,m
16080,Vittorino da Feltre,m
16081,Fridrich II. Saský,m
16082,Fridrich Falcký,m
16083,Císařovna Čang,f
16084,Giacomo Giovanni Billiverti,m
16085,Adam Huber z Riesenpachu,m
16086,Mistr Alexander,m
16087,Václav Habsburský,m
16088,Kunijoši Utagawa,m
16089,Giuseppe Maria Orlandini,m
16090,Fabrizio Verallo,m
16091,Álvar Núñez Cabeza de Vaca,m
16092,Adléta z Anjou,f
16093,Gaius Lucilius,m
16094,Daniel Basilius z Deutschenberka,m
16095,Adam Albert Neipperg,m
16096,Muhammad Alí Paša,m
16097,George Bass,m
16098,Lucien Murat,m
16099,Jan z Holešova,m
16100,Anna Jagellonská,f
16101,"Frederick Hervey, 1. markýz z Bristolu",m
16102,Domenico Cimarosa,m
16103,Jan XIV.,m
16104,Jan Hartvík z Nostic,m
16105,Faustina,f
16106,Bernardino de Sahagún,m
16107,Abraham Janssens,m
16108,Jan V. Ratibořský,m
16109,Hérodotos,m
16110,Jan Harzius,m
16111,Thomas Gray,m
16112,Jovan Kantul,m
16113,Pjotr Michajlovič Gavrilov,m
16114,Nikolaus Federmann,m
16115,Ladislav Pohrobek,m
16116,Kamil Rohan,m
16117,Vilém Ludvík Württemberský,m
16118,Agape z Terni,f
16119,Lachlan McIntosh,m
16120,Vilém III. Akvitánský,m
16121,Richard Kuhn,m
16122,Jan Putz z Adlersthurnu,m
16123,Severin Pfalz,m
16124,Jan Václav Peter,m
16125,Johana Navarrská,f
16126,"Fernando Álvarez de Toledo, 3. vévoda z Alby",m
16127,Cunemi Kubodera,m
16128,Albrecht II. Moudrý,m
16129,Karel Vosátka,m
16130,Erik V. Dánský,m
16131,James Gambier,m
16132,Johann Georg de Hamilton,m
16133,Jan Kašpar Stredele z Montani a Bergenu,m
16134,Marie Luisa Španělská,f
16135,Pink Anderson,m
16136,Auguste Belloc,m
16137,Itta Idoberga,f
16138,"John Campbell, 5. vévoda z Argyllu",m
16139,Jáchym Šlik,m
16140,Te Rauparaha,m
16141,Jan II. Komnenos,m
16142,Margaret Cavendishová,f
16143,Marie Egyptská,f
16144,Wilhelm Horn,m
16145,Inocenc VIII.,m
16146,František Barkóci,m
16147,Purkart Kamarét ze Žirovnice,m
16148,Giovanni Pierluigi da Palestrina,m
16149,Svatý Bystrík,m
16150,Baltazar z Promnic,m
16151,Franciszek Wolfarth,m
16152,"Pierre de Bourdeilles, abbé de Brantôme",m
16153,Johann Bernoulli,m
16154,J. Greg Miller,m
16155,Franz von Hein,f
16156,Ahmad Šáh Durrání,m
16157,Mikuláš Puchner,m
16158,Josef Jäger,m
16159,Jost Bürgi,m
16160,Isabela Parmská,f
16161,Marie Kristina Habsbursko-Lotrinská,f
16162,Pierre Antoine Delalande,m
16163,Kornel Kossowicz,m
16164,Tobiáš Závorka Lipenský,m
16165,Safí I.,m
16166,Eudokia Komnénovna,f
16167,Matouš Cythardus,m
16168,Hasan Nizámulmulk,f
16169,Sia Čchang,m
16170,Florus,m
16171,Ohrili Hüseyin Paša,m
16172,Alžběta z Pilicy,f
16173,Jan z Brna,m
16174,Bernardo da Corleone,m
16175,Alexej Petrovič Jermolov,m
16176,Mistr z Berghofenu,m
16177,Jošikazu Ašikaga,m
16178,František Václav Clary-Aldringen,f
16179,Zénodotos,m
16180,Vladislav Odonic,m
16181,Burian I. z Gutštejna,m
16182,Císařovna Ma,f
16183,Jan Antoš,m
16184,Vilém Černý,m
16185,Thomas Graham,m
16186,Robert II. de Brus,m
16187,Marek,m
16188,Karl Friedrich Schinkel,m
16189,Chilperich II. Burgundský,m
16190,František Škoda,m
16191,Antoine Quentin Fouquier-Tinville,m
16192,Frederik Ruysch,m
16193,Claire-Clémence de Maillé-Brézé,f
16194,Jurij Gajer,m
16195,Žofie Dorotea z Celle,f
16196,Bertrand Barère de Vieuzac,m
16197,Viktor I. Anhaltsko-Bernbursko-Schaumbursko-Hoymský,m
16198,Jean Boudet,m
16199,Fra Dolcino,m
16200,Antonín Riga,m
16201,Karl Joseph Simrock,m
16202,Kevin z Glendalough,m
16203,Frederika Hesensko-Darmstadtská,f
16204,Abrahám Zatvornik,m
16205,Lucas Cranach mladší,m
16206,Abraham Rees,m
16207,Jindřich Sandoměřský,m
16208,Jan V. z Pernštejna,m
16209,George Robert Gray,m
16210,Petr Donders,m
16211,Ferdinand Aragonský,m
16212,Gustav Kopal,m
16213,Alžběta Těšínská,f
16214,Rinaldo d'Este,m
16215,Vilém z Beaujeu,m
16216,Ulrich Creutz,m
16217,Albrecht IV. Habsburský,m
16218,Jindřich V. Meklenburský,m
16219,Vilemína z Lichtenau,f
16220,"Henry Petty-Fitzmaurice, 3. markýz z Lansdowne",m
16221,Markéta Habsburská,f
16222,Gelasius Dobner,m
16223,František Kraclík,m
16224,Fateh Alí Tipú,m
16225,Caroline Vanhove,f
16226,Hadim Mesih Paša,m
16227,Michael de Sanctis,m
16228,Karel II. ze Schwarzenbergu,m
16229,Erasmus Habermehl,m
16230,Vladimír Karas,m
16231,Ermengarda z Anjou,f
16232,Hugues-Bernard Maret,m
16233,Milota z Dědic,m
16234,Baderich,m
16235,Tobias Furneaux,m
16236,Bartolomé Rull,m
16237,Kim Scottová,f
16238,Ibráhím ibn Jákúb,m
16239,Clemens Brentano,m
16240,Louis de Rouvroy de Saint-Simon,m
16241,Theodora III.,f
16242,Hugo z Grenoblu,m
16243,Svatý Osvald,f
16244,Jan Petruška,m
16245,Conradin Kreutzer,m
16246,Antipatros Etesias,m
16247,Fridrich II. Sicilský,m
16248,Giacomo Boncompagni,m
16249,Mistr Pavel z Levoče,m
16250,Cid,m
16251,Ludvík Ferdinand Pruský,m
16252,František Wesselényi,m
16253,Princezna Wen-čcheng,f
16254,Polykarp ze Smyrny,m
16255,Stephen Hales,m
16256,Konrád z Botenštejna,m
16257,Li Jü,m
16258,Francis Kiernan,m
16259,Áron Bulharský,m
16260,Karolína Hesensko-Rotenburská,f
16261,Luigi Vanvitelli,m
16262,Klement XIV.,m
16263,Neferkamin,m
16264,Bartoloměj z Roye,m
16265,Daniel Hajnóczy,m
16266,Vincenzo Viviani,m
16267,Karel II. Španělský,m
16268,Vincenzo Foppa,m
16269,"Šimon z Montfortu, 6. hrabě z Leicesteru",m
16270,Adam Zalužanský ze Zalužan,m
16271,Jan Jiskra z Brandýsa,m
16272,Čao Meng-fu,m
16273,Antonín Vaněk,m
16274,Michele Falco,m
16275,George Hamilton Seymour,m
16276,Mehmed I.,m
16277,Stanislav Bohuslav Jarolímek,m
16278,Giovanni Antonio Amadeo,m
16279,Oldřich Chudoba,m
16280,Gustav III. Švédský,m
16281,Fryderyk Chopin,m
16282,Nicolas Malebranche,m
16283,Bernabo Visconti,m
16284,Filip Josef Kinský,f
16285,Izabela z Valois,f
16286,Humphrey Gilbert,m
16287,Bernard z Tironu,m
16288,Jean-Henri d'Anglebert,m
16289,Girard Desargues,m
16290,Joseph Karl Stieler,m
16291,Ludvík Josef z Hartigu,m
16292,Josef Pelikán,m
16293,Olga Fierzová,f
16294,Karlota Parmská,f
16295,Isabela z Anjou,f
16296,Antonín Ullersdorf,m
16297,"John Carmichael, 3. hrabě z Hyndfordu",m
16298,Stefan Lazarević,m
16299,Louis-Eugène Cavaignac,m
16300,Jan Śniadecki,m
16301,Christian Dietrich Grabbe,m
16302,Haakon III. Norský,m
16303,Johana II. Burgundská,f
16304,Kuneš ze Zvole,m
16305,Eduard II.,m
16306,Albrecht I. Míšeňský,m
16307,Šehzade Halil,m
16308,Josef Novák,m
16309,Viola Těšínská,f
16310,Gil Vicente,m
16311,Inge II. Švédský,m
16312,Vinzenz Rössler,m
16313,Laskarina Bubulina,f
16314,Jeroným I. Šlik,m
16315,Francesco Grimaldi,m
16316,Jana Portugalská,f
16317,Aynışah Sultan,f
16318,Karel Ambrož Rakouský-Este,m
16319,Aššur-nádin-apli,m
16320,Leonard Stöckel,m
16321,Amadeus IX. Savojský,m
16322,Vilemína Luisa Hesensko-Darmstadtská,f
16323,Nabu-Šumi-Ukín II.,m
16324,Vojtěch II. Babenberský,m
16325,Amálie Nasavsko-Weilburská,f
16326,Jan Goëss,f
16327,Lajos Batthyány,m
16328,Ivazzade Halil Paša,m
16329,Jang Ťi,m
16330,Li Jü,m
16331,Ludwig Zenk,m
16332,Lothar I. Francouzský,m
16333,Li Žu-po,m
16334,Ferenc Toldy,m
16335,Žofie Württemberská,f
16336,Guifredo II. Borell Barcelonský,m
16337,Astrid Olofsdotter,f
16338,Leonardo Leo,m
16339,Quintus Titurius Sabinus,m
16340,Markéta Meranská,f
16341,Šarlota Hesensko-Darmstadtská,f
16342,Všebor III. de Vinarec,m
16343,Benedict Waldeck,m
16344,Václav I. Těšínský,m
16345,Godefridus Henschenius,m
16346,Giovanni Battista Carlone,m
16347,Johann Karl Herberstein,m
16348,Alkindus,m
16349,Thomas Müntzer,m
16350,Marie Portugalská,f
16351,Emilie Edel,f
16352,Bavor II. ze Strakonic,m
16353,Jan III. Osvětimský,m
16354,Konstancie Sicilská,f
16355,Charles Dibdin,m
16356,Publius Terentius Varro Atacinus,m
16357,Theudebert I.,m
16358,Marie Amálie Neapolsko-Sicilská,f
16359,Iešige Tokugawa,m
16360,Johann Anton Starck,m
16361,Lev III.,m
16362,Karel IV.,f
16363,Helena Pedersdatter Strange,f
16364,Lucius Accius,m
16365,Gautier Sans-Avoir,m
16366,Jan Rejchart Štampach ze Štampachu,m
16367,Vinzenz Stieber,m
16368,Alfons z Ossoria,m
16369,Zikmund I. Starý,f
16370,Arthur Acton,m
16371,"Henry Dundas, 1. vikomt Melville",m
16372,James Macpherson,m
16373,Jan Kašpar II. Cobenzl,f
16374,Fulcher ze Chartres,m
16375,Franz Bopp,m
16376,Chu Čeng-jen,m
16377,Marie Eleonora z Metternichu,f
16378,Jan Nepomuk Rotter,m
16379,José de Espronceda,m
16380,Robert I. Flanderský,m
16381,Francesco Granacci,m
16382,Konstancie Aragonská,f
16383,Adlai Stevenson,m
16384,Alžběta Stuartovna,f
16385,Konrád z Urachu,m
16386,Almoš Arpádovec,m
16387,Jiří Mehl ze Střelic,m
16388,"Thomas Wharton, 1. markýz z Whartonu",m
16389,Nicola Grimaldi,m
16390,Constantius I. Chlorus,m
16391,Vladislav I. Osvětimský,m
16392,Gabriel Rangoni,m
16393,Anna Žofie Schwarzbursko-Rudolstadtská,f
16394,"Ludvík Karel, hrabě z Eu",m
16395,Erazm Wolański,m
16396,Anna Hesenská,f
16397,Johann Josef Leitenberger,f
16398,Amir Salar Davoudi,m
16399,Girolamo Fantini,m
16400,Benedikt Littwerig,m
16401,Josef Omachlík,m
16402,Amedeo Avogadro,m
16403,Saloninus,m
16404,Henri Auguste Duval,m
16405,Tomáš Bouda,m
16406,Antonio Balestra,m
16407,Mikuláš Magni z Jawora,m
16408,Sextus Propertius,m
16409,Jan Křtitel Václav Kalivoda,m
16410,Petr Matěj Fischer,m
16411,Johann von Wenisch,m
16412,Jevdokija Lukjanovna Strešněvová,f
16413,Sextus Pompeius,m
16414,Svatý Krescens,m
16415,Ariogaesus,m
16416,Isabela Habsburská,f
16417,Johann Schroth,m
16418,Quintus Claudius Quadrigarius,m
16419,Wilhelm Müller,m
16420,Šarlota Amálie Dánská,f
16421,Peter von Cornelius,m
16422,Armand-Emmanuel du Plessis de Richelieu,m
16423,Alžběta Kumánka,f
16424,Robert Rogers,m
16425,Ivan Šipajlo,m
16426,Hildeoch,m
16427,Čung Sing,m
16428,Heřman V. Bádenský,m
16429,Aert Pietersz,m
16430,David Ungnad z Weissenwolffu,m
16431,Jan V. Braniborský,m
16432,Martin Šerkl,m
16433,Nikola Uhlířová,f
16434,Žofie Czarnkowská,f
16435,Amálie Württemberská,f
16436,Václav I. Lehnický,m
16437,"James Butler, 2. vévoda z Ormonde",m
16438,Jan Burgundský,m
16439,Johann Rudolf Buol-Schauenstein,f
16440,Jan Berchmans,m
16441,Ludvík Francouzský,m
16442,Vilém Jindřich Bezdružický z Kolovrat,m
16443,Artemisia Gentileschiová,f
16444,Čeng Che,m
16445,Emil Theumer,m
16446,Gundakar z Ditrichštejna,f
16447,Blanka Navarrská,f
16448,Šarlota Bonapartová,f
16449,Ervína Brokešová,f
16450,Robert Peel,m
16451,Jacques Mouret,m
16452,Áron Chorin,m
16453,František Antonín Špork,m
16454,Bedřich III. Leopold Pražma z Bílkova,f
16455,Rombaldo XIII. z Collalto,m
16456,Kajetán z Tiene,m
16457,Svatý Charalambos,m
16458,Siegmund Heinrich Stickel,m
16459,Visimar,m
16460,Alexandr Jeruzalémský,m
16461,Mordechaj Benet,m
16462,Vilém VIII. Hesensko-Kasselský,m
16463,Giovanni Battista Costanzi,m
16464,Charles Dodgson,m
16465,Vittorio Alfieri,m
16466,Efrém Syrský,f
16467,František IV. Modenský,m
16468,Odo II. Burgundský,m
16469,Josef Ressel,m
16470,Luke Howard,m
16471,Krantór,m
16472,Edmund Pascha,m
16473,Baglan z Walesu,m
16474,Vjačeslava Haličská,f
16475,Serafim Sarovský,m
16476,Carl Kotterba,m
16477,Walther Wenck,m
16478,Václav II. Opavský,m
16479,Bedřich Franz,m
16480,Reginar IV. Henegavský,m
16481,Kryštof Ignác Abele z Lilienberka,m
16482,James Anderson,m
16483,Aa,m
16484,Alamdžír Šáh II.,m
16485,Bohuslav Slánský,m
16486,Svatý Gothard,m
16487,Jolanda Burgundská,f
16488,Adam Hynek Berchtold z Uherčic,m
16489,Dmitrij Michajlovič Požarskij,m
16490,Héliodóros,m
16491,Giovanni Francesco Grossi,m
16492,Philippe de Monte,m
16493,Petr Parléř,m
16494,Anna Pavlovna Ruská,f
16495,Jan van Amstel,m
16496,Benkiči Óno,f
16497,Regiomontanus,m
16498,Adam Olearius,m
16499,Čéč,m
16500,Svatý Amplias,m
16501,Konrád I. Braniborský,m
16502,Formosus,m
16503,Zachariáš Frankl,m
16504,Anna z Rožmitálu,f
16505,Canada Bill Jones,m
16506,Vyšeslav Vladimirovič,m
16507,Naftali Herz Homberg,f
16508,Amlaib,m
16509,Go-Toba,m
16510,Hatice Sultan,f
16511,Charles James Fox,m
16512,Flaochad,m
16513,Jane Irwin Harrisonová,f
16514,Thomas Francken,m
16515,Jan Petřík z Benešova,m
16516,Josina von Aerssen,f
16517,Fridrich Neapolský,m
16518,Václav Bítovský z Bítova,m
16519,Mahmúd z Ghazny,m
16520,Boleslava,f
16521,Erich Fromm,m
16522,Robert Blake,m
16523,Alžběta Slavonská,f
16524,Marco Polo,m
16525,Ferdinand Ries,m
16526,Jean Duvergier de Hauranne,m
16527,Josef Hoser,m
16528,"Hedvika, žena Vladislava Odonice",f
16529,Gerard David,f
16530,Bonifác Procházka,m
16531,Héródés Antipas,m
16532,Jozef Kopáči,m
16533,Centurio Wiebel,m
16534,Ludvík z Évreux,m
16535,Adrián de Moxica,m
16536,Kateřina de Mayenne,f
16537,Adrian Ondrusovský,m
16538,Erik XIV. Švédský,m
16539,Alberich Heidmann,m
16540,Ján Juriga,m
16541,Marie Amálie Rakouská,f
16542,Jan Klement Zobel,m
16543,"Charles Cathcart, 8. baron Cathcart",m
16544,Gerard z Clairvaux,m
16545,Anna Kyjevská,f
16546,Heinrich von Meissen,m
16547,Leopold IV. Habsburský,m
16548,Johann Kunsch von Breitenwald,m
16549,Adam Smith,m
16550,Maine de Biran,m
16551,Pápak,m
16552,Pieter Mulier mladší,m
16553,Galdan,m
16554,Johann Götschel,m
16555,Gaspar Sanz,m
16556,Isidor z Milétu,m
16557,Jean-Baptiste Lamarck,m
16558,Alexios I. Komnenos,m
16559,Frans Snyders,m
16560,Thomas Wright,m
16561,Benigna Maďarová,f
16562,Thomas Wedgwood,m
16563,Eubúlidés z Milétu,m
16564,John Stringfellow,m
16565,Alexej Chomjakov,m
16566,"Karel, vévoda z Kalábrie",m
16567,Bartoloměj Paprocký z Hlohol a Paprocké Vůle,m
16568,Jaroslav z Hruštice,m
16569,Alžběta Kumánská,f
16570,Amálie Nasavsko-Dietzská,f
16571,Andreas Osenbruck,m
16572,František Zvonek,m
16573,Abraham Zacuto,m
16574,Ary Scheffer,m
16575,Jan Potocki,m
16576,Herkules III. d'Este,m
16577,Giovanni Maria Angelo Bononcini,m
16578,Josef Tomášek,m
16579,Rainer Josef Habsbursko-Lotrinský,m
16580,Vonónés I.,m
16581,Isaac Asimov,m
16582,Gergely Czuczor,m
16583,Dirck van Santvoort,m
16584,Hišám,m
16585,Benedikt Emanuel Žák,m
16586,Poppaea Sabina,f
16587,Bartoloměj Kolumbus,m
16588,William Annesley,m
16589,Arcangelo Corelli,m
16590,John Webster,m
16591,Ludwig von Köchel,m
16592,Luigi Giglio,m
16593,Jaunutis,m
16594,Richard ze Svatého Viktora,m
16595,Claude Joseph Rouget de Lisle,m
16596,Ingen Rjúki,m
16597,Jindřich Roubík z Hlavatec,m
16598,Caspar van Baerle,m
16599,Hugo de Champlitte,m
16600,Bernal Díaz del Castillo,m
16601,Lorenzo Lotto,f
16602,Pedro Fernandes de Queirós,m
16603,Louis Philogène Brûlart de Sillery,m
16604,Al-Mu’tasim,m
16605,Abrahám Bulharský,m
16606,Giovanni Giustiniani,m
16607,Cathérine Josephine Duchesnois,f
16608,Cvi Jehošua ha-Levi Horowitz,m
16609,Alžběta Štaufská,f
16610,Kosma a Damián,m
16611,Giovanni Battista Tiepolo,m
16612,Svatý Bladulf,m
16613,Julius Kunert,f
16614,Seznam skotských spisovatelů,m
16615,Étienne Marcel,m
16616,Marie Anna Mancini,f
16617,Jeremy Bentham,m
16618,Vilém z Rožmberka,m
16619,Ioannis Theodoropoulos,m
16620,Giacomo Antonio Corbellini,m
16621,Béla I. Uherský,m
16622,Isabela Aragonská,f
16623,Ota III. Korutanský,m
16624,Ivan Bolotnikov,m
16625,Řehoř z Montelonga,m
16626,Lozang Čhökji Gjalcchän,f
16627,Dov Ber z Meziřiče,m
16628,Isabela Navarrská,f
16629,Nobuharu Baba,m
16630,Charles de Visch,m
16631,Jan II. Osvětimský,m
16632,Jaroslav Ignác Šternberk,m
16633,Aaron Burr,m
16634,Jindřich Duval Dampierre,m
16635,Gregoria Maximiliána Habsburská,f
16636,Frances Hyde,f
16637,Fridrich I. ze Saluzza,m
16638,Nicéphore Niépce,m
16639,Karel Ludvík Fridrich Bádenský,m
16640,Attalus,m
16641,Pietro Carrera,m
16642,Robert Führer,m
16643,Maria Rampendahl,f
16644,Beatrix Burgundská,f
16645,Perchta z Rožmberka,f
16646,Abdon a Senen,m
16647,Hryhorij Nyčyporuk,m
16648,Kristina Dánská,f
16649,Ludvík Meklenbursko-Zvěřínský,m
16650,Chošila,m
16651,Saladin,m
16652,Petronila Akvitánská,f
16653,Albrecht Besserer von Thalfingen,m
16654,Dirk Pietersz,m
16655,Kunhuta Švábská,f
16656,Johana Anglická,f
16657,Bayano,m
16658,Faedrus,m
16659,Leigh Hunt,m
16660,Robert Morrison,m
16661,Jan z Mýta,m
16662,Wang Mang,m
16663,Joris Hoefnagel,m
16664,Jean Meslier,f
16665,Michał Grabowski,m
16666,Jan Krušina I. z Lichtenburka,m
16667,Antonín Liehmann,m
16668,Ilburkové,m
16669,Kateřina Švédská,f
16670,Vavřinec Scipio,m
16671,Armand Gensonné,m
16672,Arnošt Ludvík Hesensko-Darmstadtský,m
16673,William Buckland,m
16674,Kchang-si,m
16675,Hadım Hasan Paša,m
16676,Bohuslav VII. ze Švamberka,m
16677,Daniel Gottlob Türk,m
16678,Gabriele Falloppio,m
16679,"Kateřina Herbertová, hraběnka z Pembroke",f
16680,Julius von Haynau,m
16681,"Thomas Bruce, 7. hrabě z Elginu",m
16682,Karl Heinrich Dzondi,m
16683,Josef Emanuel Fischer,m
16684,Linhart III. z Harrachu,f
16685,Chimnechilda,f
16686,Kao Sien-č’,m
16687,Šápúr III.,m
16688,Simon Greenleaf,m
16689,Marietta Robusti,f
16690,Georgios Pachyméres,m
16691,Josef Mikuláš Windischgrätz,m
16692,Gunilla Bielke,f
16693,Erik Krvavá sekyra,m
16694,Viktorie Farnese,f
16695,Šimon z Kézy,m
16696,Josef Ignác Buček,m
16697,Bernardino Telesio,m
16698,Marcus Verrius Flaccus,m
16699,Mistr Oltáře sv. Ondřeje,m
16700,Christoph von Lattermann,f
16701,Alžběta Celjská,f
16702,Chrétien de Troyes,m
16703,Jindřich III. starší ze Švamberka,f
16704,Melchor Cano,m
16705,"Ludvík, vévoda z Vermandois",m
16706,Tereza Kastilská,f
16707,Stephan Ludwig Roth,m
16708,Michael William Balfe,m
16709,Mikuláš Sviták z Landštejna na Krašově,m
16710,Jeroným Grohmann,m
16711,Ou-jang Sün,m
16712,Tchang Šun-č’,m
16713,Liang Fang,m
16714,Adéla Savojská,f
16715,Augustin Václav Möltzer,m
16716,Ealdgyth z Mercie,f
16717,Cyril Lukaris,m
16718,Gerhard Friedrich Müller,m
16719,Synadene Byzantská,f
16720,Ferdinand Bonaventura II. z Harrachu,m
16721,Robert Hare,m
16722,Antonín Hranáč,m
16723,Fridrich Vilém Těšínský,m
16724,Franz Xaver Winterhalter,m
16725,František I. Francouzský,m
16726,Hoel II. Bretaňský,m
16727,Filip Rožánek,m
16728,Abbo z Fleury,m
16729,Piotr Statorius Stoiński,m
16730,Lazzaro Spallanzani,m
16731,Nimatullah Kassab,m
16732,Jan Jiří Heinsch,m
16733,Konstance Habsburská,f
16734,Vlad IV.,m
16735,Kaich,m
16736,Mikuláš Chudý z Újezda,m
16737,Robert z Arbrisselu,m
16738,Michael Sars,m
16739,Dávid Baróty-Sabó,m
16740,August Antonín Josef z Lobkowicz,m
16741,Pavlína Bonapartová,f
16742,Désiré-Alexandre Batton,m
16743,"William Cavendish, 5. vévoda z Devonshiru",m
16744,Robert III. Skotský,m
16745,Fridrich Hesensko-Kasselský,m
16746,Richomeres,m
16747,Paolo Ruffini,m
16748,Ludvík III. Bourbon-Condé,m
16749,Filip z Baru,m
16750,Jindřich z Marle,m
16751,Matylda z Boulogne,f
16752,Adolf III. Holštýnský,m
16753,Thomas Digges,m
16754,Samuel Rožnay,m
16755,Maci,m
16756,Jaroslav Kamarýt,m
16757,Vladimír II. Monomach,m
16758,Vilemína Dánská,f
16759,Zoltán Lajos Bay,m
16760,Gaius Gracchus,m
16761,Markéta Anglická,f
16762,Donát Ulrich,m
16763,Buddhaghóša,m
16764,Ali Dinar,m
16765,Darja Saltykovová,f
16766,František Batthyány,m
16767,Lodovico Sforza,m
16768,Werner I. Štrasburský,m
16769,Marie Anna Habsburská,f
16770,Widukind z Corvey,m
16771,Richard Neville,m
16772,Theodoor Wilkens,m
16773,Petr Chelčický,m
16774,David Kubinec,m
16775,Johann Putzer von Reibegg,m
16776,Lung-čching,m
16777,Kornel Horodyski,m
16778,Dervan,m
16779,Ulrika Frederika Vilemína Hesensko-Kasselská,f
16780,Johann Weikhard von Auersperg,m
16781,Ludvík VI. Bavorský,m
16782,Štěpán Bočkaj,m
16783,Theodorich Veliký,m
16784,Kristián Ceniga,m
16785,"William Cathcart, 1. hrabě Cathcart",m
16786,Jan Jiří Achbauer starší,m
16787,Violanta Aragonská,f
16788,Giuseppe Cesari,m
16789,Matěj Majober,m
16790,Pavol Spitzkopf,m
16791,Abd al-Kádir al-Džílání,m
16792,Marie Brabantská,f
16793,John Jewel,m
16794,Diane d'Andoins,f
16795,Zachariáš z Hradce,m
16796,Moričika Čósokabe,m
16797,Pjotr Fjodorovič Anžu,m
16798,Marie Isabela Portugalská,f
16799,Albertina Anežka Oranžská,f
16800,"William Howe, 5. vikomt Howe",m
16801,Ivan Fjodorovič Paskevič,m
16802,Herbert z Cherbury,m
16803,Kryštof Josef Hollandt,m
16804,Jean de Cambefort,m
16805,Josef Marek,m
16806,Jindřich Bourchier,m
16807,Josef Antonín Štěpán,m
16808,Adalgot,m
16809,Marie z Coucy,f
16810,Giuseppe Porsile,m
16811,Jan Špork,m
16812,Johann Nicolaus Bach,m
16813,Samuel Huntington,m
16814,Juda Tadeáš Super,m
16815,Jan Mydlář,m
16816,Steydl z Greifenwehru,m
16817,Jindřich Lev,m
16818,Petr I. z Alenconu,m
16819,Cornelis Floris de Vriendt,m
16820,Stefano Lorenzini,m
16821,Baldomerus z Lyonu,m
16822,Charles Eugène de Croy,m
16823,"William Cavendish, 6. vévoda z Devonshiru",f
16824,Caterina Gabrielli,f
16825,Thomas Overbury,m
16826,Kryštof III. Bavorský,m
16827,František Plaček,m
16828,Giovanni dalle Bande Nere,m
16829,Jiří Holík,m
16830,Giacomo Insanguine,m
16831,Herkules I. Estenský,m
16832,Spytihněv II.,m
16833,Egid Fritsch,m
16834,Pao Čeng,m
16835,Antonín Fingerland,m
16836,Josef Šembera,m
16837,Hellicha z Wittelsbachu,f
16838,Ján Rombauer,m
16839,Salmanassar I.,m
16840,Francis Patrick Kenrick,m
16841,Bartoloměj Netolický,m
16842,Johann Joseph Fux,m
16843,Tobias Mayer,m
16844,František Slavíček,m
16845,Adéla Francouzská,f
16846,Wolfgang z Řezna,m
16847,Olof Skötkonung,m
16848,Arnošt Konstantin Růžička,m
