,entity,gender
896,Вера Клузо,f
897,Аляксандр Крукоўскі,m
898,Аляксандр Гардзейка,m
899,Юдзіф Сегаль,f
900,Роджэр Бэкан,m
901,Рыгор Кароль,m
902,Рычард Паркс Бонінгтан,m
903,Леанід Данілюк,m
904,Марыя Скуратава-Бельская,f
905,Карл Краус,m
906,Шыман Старавольскі,m
907,Сава Хенцыя,m
908,Міклаш Хорці,m
909,Фрыц Прэгль,m
910,Агюст Перэ,m
911,Эрхард Шміт,m
912,Міхась Ларчанка,m
913,Ко Такамаро,m
914,Фёдар Буслаеў,m
915,Аляксандр Колдэр,m
916,Яўген Рэмез,m
917,Якаў Громер,m
918,Людовік III Анжуйскі,m
919,Барталамэ Бермеха,m
920,Ёрдан Стэфанаў Ёўкаў,m
921,Гацье V дэ Брыен,m
922,Аляксандра Калмыкова,f
923,Адольф-Вільям Бугеро,m
924,Асмік,f
925,Аляксей Бадаеў,m
926,Герберт Сайман,m
927,Эрнест Баргнайн,m
928,Казімір Людвік Бялінскі,m
929,Альжбета Астрожская,f
930,Кацярына Радзівіл,m
931,Філіп Дзік,m
932,Марк Тайц,m
933,Анатоль Франс,m
934,Уільям Томсан ,m
935,Схелта ван Хемстра,m
936,Ян Гаштольд,m
937,Беатрыса дэ Вермандуа,f
938,Марыян Зындрам-Касцялкоўскі,m
939,Ката Максіміліян Гульдберг,m
940,Батбаян,m
941,Фрэдэрык Туорт,m
942,Яўген Лізюкоў,m
943,Уладзімір Сізоў,m
944,Томаш Арцішэўскі,m
945,Міхаіл Кутузаў,m
946,Іван Фурман,m
947,Таццяна Баначыч,f
948,Уільям Рычардсан Лінтан,m
949,Тур Хеердал,m
950,Анджэй Тшабіньскі,m
951,Ян Стэфан Гедройц,m
952,Марцін Пачобут-Адляніцкі,m
953,Джордж Ферыс,m
954,Франц Антон Маўльберч,m
955,Ян Ласіцкі,m
956,Бернард Херман,m
957,Пётр Касовіч,m
958,Эндру Фішэр,m
959,Уладзімір Варава,m
960,Поль Рыкёр,m
961,Ямамота Гомбэй,m
962,Тэафіл Марачэўскі,m
963,Іван Жыжаль,m
964,Аркадзь Гусакоў,m
965,Самуіл Асновіч,m
966,Уладзімір Бабраўніцкі,m
967,Чарльз Тапер,m
968,Гаспарэ Азелі,m
969,Іаган Петэр Мюлер,m
970,Ігар Сікорскі,m
971,Анджэй Струміла,m
972,Аляксандр Колышкін,m
973,Цімафей Хведашчэня,m
974,Шыман Караль Агінскі,m
975,Аляксандр Пакрышкін,m
976,Віктар III ,m
977,Аляксандр Савіч,m
978,Леў Іванаў,m
979,Петэр Дас,m
980,Аляксандр Булыгін,m
981,Ганна Яўхімія Радзівіл,f
982,Бернар Бюфэ,m
983,Рыгор Арлоў,m
984,Павел Герт,m
985,Мікеланджэла Антаніоні,m
986,Вахтанг I Гаргасалі,m
987,Іван Лабойка,m
988,Роберт I ,m
989,Зольтан Фабры,m
990,Стэфанія Станюта,f
991,Дэвід Спенс,m
992,Ізабела Баварская,f
993,Генры Маргентау ,m
994,Анры Маціс,f
995,Пётр Кёпен,m
996,Казімір Семяновіч,m
997,Эрнст Генрых Гекель,m
998,Герэній Этруск,m
999,Самуіл Слонім,m
1000,Мікалай Шынкароў,m
1001,Валянцін Сцешыц,m
1002,Ангел Багдановіч,m
1003,Іван Ганенка,m
1004,Пётр Сычэнка,m
1005,Марына Фальер,m
1006,Ясуо Судзукі,m
1007,Мікалай Маркевіч,m
1008,Угедэй,m
1009,Сяргей Туманскі,m
1010,Грэта Арвідсан,m
1011,Марк Бернес,m
1012,Георгій Якаўлеў,m
1013,Мікалай Федарэнка,m
1014,Эвальд Вольні,m
1015,Карнелій Янсеній,m
1016,Іван Весялоўскі,m
1017,Кроўфард Лонг,m
1018,Мікалай Турцэвіч,m
1019,Чынгісхан,m
1020,Готфрыд Бэн,m
1021,Канстанцін Хруцкі,m
1022,Эрых Мендэ,m
1023,Мейндэрт Хобема,m
1024,Вячаслаў Зайцаў,m
1025,Аляксандр Здановіч,m
1026,Аляксей Васіленя,m
1027,Вальдэмар Поўльсен,m
1028,Іван Трухан,m
1029,Сяргей Цытовіч,m
1030,Марыя Егіпецкая,f
1031,Генрых фон Клейст,m
1032,Анатоль Брагін,m
1033,Жак Карцье,m
1034,П’етра Рава,m
1035,Іосіф Голубеў,m
1036,Галіна Васілеўская,f
1037,Гінц Шустэр-Шэўц,m
1038,Арман Фальер,m
1039,Франчэска Анджаліні,m
1040,Бенджамін Лі Уорф,m
1041,Біл Шэрман,m
1042,Якаў Галавацкі,m
1043,Мсціслаў Келдыш,m
1044,Ганс Якаб Крыстофель фон Грымельсгаўзен,m
1045,Уладзіслаў Дзягілевіч,m
1046,Дзмітрый Леанардаў,m
1047,Уладзімір Чарнігаў,m
1048,Якаў Віліе,m
1049,Аляксей Юшнеўскі,m
1050,Галіна Вігурская,f
1051,Аляксей Навумаў,m
1052,Карл Ларсан,m
1053,Бадуэн IV Барадаты,m
1054,Аркадзь Аркадзьеў,m
1055,Джон Боуден Коналі,m
1056,Рафаэла Джаваньёлі,m
1057,Ян Згерскі,m
1058,Глеб ,m
1059,Іржы Коларж,m
1060,Георгій Таўстаногаў,m
1061,Луцый Публій Септымій Гета,m
1062,Аляксей Няўзораў,m
1063,Святаполк Мсціславіч,m
1064,Уладзімір Рыжоў,m
1065,Язэп Кухта,m
1066,Хары Моара,m
1067,Карл III ,m
1068,Фёдар Тараненка,m
1069,Юсуф Набі,m
1070,Ян Фогель,m
1071,Феадор Тыран,m
1072,Яльмар Рысер-Ларсен,m
1073,Сідні Пэджэт,m
1074,Залман Ліф,m
1075,Абрам Быхоўскі,m
1076,Вацлаў III,m
1077,Віцень,m
1078,Сафія Шарлота Гановерская,f
1079,Франсуа-Андрэ Мішо,m
1080,Рыгор Лахтанаў,m
1081,Кола дзі Рыенца,m
1082,Сара Лідман,f
1083,Васіль ,m
1084,Іван Дзёмін,m
1085,Мікалай Ратабыльскі,m
1086,Павел Стэфан Сапега,m
1087,Сігрыд Анегін,m
1088,Хасэ Вергара-Хімена,m
1089,Іосіф Гусакоўскі,m
1090,Міліца Сербская,f
1091,Карл Фабержэ,m
1092,Рамана Вольф,f
1093,Уладзімір Белавусаў,m
1094,Станіслаў Тупік,m
1095,Наталля Варанцова-Вельямінава,f
1096,Ян Кішка,m
1097,Антоні Дамінік Тышкевіч,m
1098,Георг I ,m
1099,Торгільс Кнутсан,m
1100,Барыс Жылкін,m
1101,Сігурд II Харальдсан,m
1102,Глеб Глебаў,m
1103,Мікалай Шкялёнак,m
1104,Геранім Хадкевіч,m
1105,Антон Каржанеўскі,m
1106,Францішак Касцюшка,m
1107,Сеймур Любецкі,m
1108,Іван Лушчыцкі,m
1109,Кайдановер,m
1110,Антон Абрамовіч,m
1111,Роберт Хофштатэр,m
1112,Уладзіслаў Гамулка,m
1113,Антон Лабуда,m
1114,Анры Леон Лебег,m
1115,Праскоўя Іванова,f
1116,Сяргей Бабрук,f
1117,Міхаіл Малінін,m
1118,П’ер-Нарсіс Герэн,m
1119,Натан Аксельрод,m
1120,Павел Гальшанскі,m
1121,Эрскін Колдуэл,m
1122,Язэп Адамовіч,m
1123,Сяргей Мурзо,m
1124,Эраст Гарын,m
1125,Марына Сямёнава,f
1126,Ілья Ашаровіч,m
1127,Мануіл Эротык Камнін,m
1128,Васіль Ананьіч,m
1129,Фрыдрых Дэнгаф,m
1130,Уладзімір Сянчук,m
1131,Бенгта Сунесдотэр,m
1132,Іван Срацімір,m
1133,Ота Лёві,m
1134,Тэрэза Мірзаян,f
1135,Эміль Адольф фон Берынг,m
1136,Тацевік Сазандаран,f
1137,Юрый Горліс-Горскі,m
1138,Франсуа Дэльсарт,m
1139,Гунтэр Бёмер,m
1140,Сэідзі,m
1141,Адам Канарскі,m
1142,Сяргей Маркевіч,m
1143,Фелікс Марцінкевіч,m
1144,Вольга Ладыгіна,f
1145,Карл Яльмар Брантынг,m
1146,Міхаіл Дабрынін,m
1147,Жан-Батыст-Мішэль Вален-Дэламот,m
1148,Таццяна Ждановіч,f
1149,Віталь Мікула,m
1150,Феафан Грэк,m
1151,Іван Сцяпанаў,m
1152,Хведар Ільяшэвіч,m
1153,Іван Рыжоў,m
1154,Даратэя Ланж,m
1155,Роберт Гвіскар,m
1156,Філіп I ,m
1157,Фрэнк Білінгс Келаг,m
1158,Барыс Гадуноў,m
1159,Армен Аганян,m
1160,Давыд Гарадзенскі,m
1161,Кадзя Маладоўскі,f
1162,Уладзімір Калеснік,m
1163,Міхаіл Быкаў,m
1164,Андрэй Чыж,m
1165,Альвара Менданья дэ Нейра,m
1166,Казімір Бердыган,m
1167,Эдуард Гашынец,m
1168,Надзіра,f
1169,Эдвард Блор,m
1170,Фердынанд II Габсбург,m
1171,Спірыдон Мяркулаў,m
1172,Антон Дэльвіг,m
1173,Астрыд Шведская,f
1174,Нікола Пашыч,m
1175,Уладзімір Маркоўскі,m
1176,Юрый Прудэус,m
1177,Іаган Генрых ,m
1178,Васіль Сляпцоў,m
1179,Сымон Акольскі,m
1180,Аляксандр Друкер,m
1181,Гільём Мары Ан Брун,m
1182,Карл Франц Піч,m
1183,Беніта Мусаліні,m
1184,Яўген Багарнэ,m
1185,Адам Славінскі,m
1186,Ларэнца Вала,m
1187,Яўхім Сіроцін,m
1188,Юрый Луцкевіч,m
1189,Уладзімір Клішэвіч,m
1190,Карл дэ Геер,m
1191,Міхаіл Лазар,m
1192,Мікалай Сакалоў,m
1193,Жак Марытэн,m
1194,Рудальф Арчыбальд Райс,m
1195,Аліс Бабс,f
1196,Вэй Юань,m
1197,Канстанцін Ельскі,m
1198,Крыштаф Францішак Сапега,m
1199,Олаф III Ціхі,m
1200,Павел Мешчаракоў,m
1201,Іван Сацункевіч,m
1202,Фрыдрых Герштэкер,m
1203,Аляксей Шчусеў,m
1204,Адольф Меер ,m
1205,Ісак Гамус,m
1206,Генрых Цыле,m
1207,Аляксандрас Якшэвічус,m
1208,Іван Люднікаў,m
1209,Курт Хорст Шлосар,m
1210,Фрэнсіс Бофарт,m
1211,Орсан Уэлс,m
1212,Юзаф Эдвард Пузына,m
1213,Мікалай Мельнікаў,m
1214,Аляксандр I ,m
1215,Янка Багдановіч,m
1216,Поль Серузье,m
1217,Міхаіл Дуброўскі,m
1218,Нікаля Жан дэ Дзьё Сульт,m
1219,Фрэдэрык Пол,m
1220,Эрнст Абэ,m
1221,Міхаіл Урубель,m
1222,Аляксандр Далідовіч,m
1223,Іван Кулікоўскі,m
1224,Ёахім Утэвал,m
1225,Рокі Марчыяна,m
1226,Улаф Цэльсій,m
1227,Праскоўя Ангеліна,f
1228,Бургойн Дылер,m
1229,Васіль Чарвакоў,m
1230,Энтані Блант,m
1231,Іван Тур,m
1232,Антон Іозеф Груша,m
1233,Люцыян Кастравіцкі,m
1234,Аляксей Кальцоў,m
1235,Павел Пятроў,m
1236,Ян Свамердам,m
1237,Томас Вулнер,m
1238,Вілі Хеніг,m
1239,Уладзімір Сасюра,m
1240,Леан Людвік Сапега,m
1241,Раман Ваткін,m
1242,Роберт Хелпмен,m
1243,Аляксей Сямёнаў,m
1244,Аркадзь Моркаўка,m
1245,Залман Віхнін,m
1246,Рыхард фон Шуберт,m
1247,Альфонса II Астурыйскі,m
1248,Анатоль Альшэўскі,m
1249,Бярнард Быхоўскі,m
1250,Дэніэл Уэбстэр,m
1251,Маркел Савіцкі,m
1252,Маргарыта I Французская ,m
1253,Ілья Гітгарц,m
1254,Мікалай Вігдорчык,m
1255,Уладзімір Сапрыкін,m
1256,Роберт Уітэкер,m
1257,Ноам Хомскі,m
1258,Раймунд Драйшак,m
1259,Вера Лінкевіч,f
1260,Максім Амосаў,m
1261,Рыхард Марцін Вільштэтэр,m
1262,Плацін,m
1263,Раймунд VI Тулузскі,m
1264,Эрнэст Маніс,m
1265,Сюзанна Валадон,m
1266,Ігнацій Хадыкевіч,m
